Joint Angles,Hand Matrix,Model,Model Matrix,Camera Transform,Ground Plane Height,Image Save Name,Image Size
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w16D72_e13D32,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.11657713]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w16D72_e13D32_h_3fingerpinch_side_up_cam0,
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w13D80_e14D00,"[[ 1.     0.     0.     0.   ]
 [ 0.     1.     0.    -0.085]
 [ 0.     0.     1.     0.12 ]
 [ 0.     0.     0.     1.   ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w13D80_e14D00_h_3fingerpinch_side_up_cam0,
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.085]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h17D00_w10D88_e14D68,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.085     ]
 [ 0.          0.          1.          0.12342287]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D00_w10D88_e14D68_h_3fingerpinch_side_up_cam0,
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w16D72_e13D32,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.11657713]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w16D72_e13D32_h_3fingerpinch_side_up_cam0,
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w13D80_e14D00,"[[ 1.    0.    0.    0.  ]
 [ 0.    1.    0.   -0.1 ]
 [ 0.    0.    1.    0.12]
 [ 0.    0.    0.    1.  ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w13D80_e14D00_h_3fingerpinch_side_up_cam0,
"0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0","[[ 0.    -1.     0.     0.   ]
 [ 1.     0.     0.    -0.1  ]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h20D00_w10D88_e14D68,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.1       ]
 [ 0.          0.          1.          0.12342287]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h20D00_w10D88_e14D68_h_3fingerpinch_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0862]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h17D24_w11D75_e11D75,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08620402]
 [ 0.          0.          1.          0.1087747 ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D24_w11D75_e11D75_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0753]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D06_w13D21_e13D21,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07528992]
 [ 0.          0.          1.          0.11605077]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D06_w13D21_e13D21_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0644]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h12D88_w14D67_e14D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06437581]
 [ 0.          0.          1.          0.12332684]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D88_w14D67_e14D67_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0759]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D18_w10D21_e10D21,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.0759141 ]
 [ 0.          0.          1.          0.10105726]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D18_w10D21_e10D21_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.065]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h13D00_w11D67_e11D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.065     ]
 [ 0.          0.          1.          0.10833333]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D00_w11D67_e11D67_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0541]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D82_w13D12_e13D12,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0540859]
 [ 0.         0.         1.         0.1156094]
 [ 0.         0.         0.         1.       ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D82_w13D12_e13D12_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0656]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h13D12_w8D67_e8D67,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06562419]
 [ 0.          0.          1.          0.09333983]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D12_w8D67_e8D67_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0547]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D94_w10D12_e10D12,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05471008]
 [ 0.          0.          1.          0.1006159 ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D94_w10D12_e10D12_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.045]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h8D76_w11D58_e11D58,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04379598]
 [ 0.          0.          1.          0.10789197]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h8D76_w11D58_e11D58_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0862]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h17D24_w11D75_e22D25,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08620402]
 [ 0.          0.          1.          0.1612253 ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h17D24_w11D75_e22D25_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0753]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D06_w13D21_e20D79,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.07528992]
 [ 0.          0.          1.          0.15394923]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D06_w13D21_e20D79_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0644]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h12D88_w14D67_e19D33,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06437581]
 [ 0.          0.          1.          0.14667316]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h12D88_w14D67_e19D33_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0759]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h15D18_w10D21_e23D79,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.0759141 ]
 [ 0.          0.          1.          0.16894274]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h15D18_w10D21_e23D79_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.065]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h13D00_w11D67_e22D33,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.065     ]
 [ 0.          0.          1.          0.16166667]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D00_w11D67_e22D33_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0541]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D82_w13D12_e20D88,"[[ 1.         0.         0.         0.       ]
 [ 0.         1.         0.        -0.0540859]
 [ 0.         0.         1.         0.1543906]
 [ 0.         0.         0.         1.       ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D82_w13D12_e20D88_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0656]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h13D12_w8D67_e25D33,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.06562419]
 [ 0.          0.          1.          0.17666017]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h13D12_w8D67_e25D33_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0547]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h10D94_w10D12_e23D88,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.05471008]
 [ 0.          0.          1.          0.1693841 ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h10D94_w10D12_e23D88_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.    -0.     0.     0.   ]
 [ 0.    -1.     0.    -0.045]
 [ 0.     0.     1.    -0.075]
 [ 0.     0.     0.     1.   ]]",cube_h8D76_w11D58_e22D42,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.04379598]
 [ 0.          0.          1.          0.16210803]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h8D76_w11D58_e22D42_h_hook_side_up_cam0,
"0,0,3.14159265359,0.0,0.0,3.14159265359,0.0,0.0,0.0,0.0","[[-1.     -0.      0.      0.    ]
 [ 0.     -1.      0.     -0.0816]
 [ 0.      0.      1.     -0.075 ]
 [ 0.      0.      0.      1.    ]]",cube_h16D32_w15D76_e10D65,"[[ 1.          0.          0.          0.        ]
 [ 0.          1.          0.         -0.08159815]
 [ 0.          0.          1.          0.103237  ]
 [ 0.          0.          0.          1.        ]]","[[-0.70626164  0.30729662 -0.63777996  1.1007    ]
 [ 0.          0.90088162  0.43406487 -0.7491    ]
 [ 0.70795091  0.30656337 -0.63625813  1.0981    ]
 [ 0.          0.          0.          1.        ]]",0,/home/ammar/Documents/Projects/NearContactStudy/NearContact20Survey/QualtricsDataProcessing/RefinementImages/cube_h16D32_w15D76_e10D65_h_hook_side_up_cam0,
